g_number,g_price,g_details,g_picture,g_color,g_size,g_brand
100047328490,4298.00,商品名称：AppleiPad（第十代） &商品编号：100047328490&商品毛重：0.88kg&商品产地：中国大陆&屏幕尺寸：10.9英寸&分辨率：2360*1640&类型：学习平板&系统：iPadOS&处理器：A14&支持IPv6：不支持IPv6&运行内存：其他&内存容量：256GB&厚度：7.0mm以下&是否支持专用键盘：支持专用键盘&特性：指纹识别&颜色：粉色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/114877/27/32365/24935/64183bf9F83caaa0d/082349c02fea4cc3.jpg,粉色,256G Wlan版,Apple
100029886535,3999.00,商品名称：华为HUAWEI MatePad Pro 11 &商品编号：100029886535&商品毛重：0.962kg&商品产地：中国大陆&屏幕尺寸：11英寸&分辨率：2560*1600&类型：办公平板&系统：HarmonyOS&厚度：7.0mm以下&热门机型：华为 MatePad Pro&内存容量：256GB&支持IPv6：支持IPv6&运行内存：8GB&颜色：蓝色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/143795/22/28734/42997/63086650E97238f2c/adb06314bbac7c14.jpg,【旗舰版Pro 11】星河蓝,8+256GB WiFi,华为（HUAWEI）
10062762600996,6399.00,商品名称：苹果（Apple）22款iPad Pro11&商品编号：10062762600996&店铺： 潮品聚数码旗舰店&商品毛重：1.0kg&内存容量：128GB&是否支持专用键盘：支持专用键盘&支持IPv6：不支持IPv6&类型：二合一平板&系统：iPadOS&CPU核心数：八核&厚度：7.0mm以下&处理器：Apple M2芯片&热门机型：iPad Pro&屏幕尺寸：11英寸&运行内存：8GB&分辨率：2388*1668&特性：5G上网，分屏应用，指纹识别，高保真音质&颜色：灰色&,http://img11.360buyimg.com/n1/jfs/t1/222188/15/26711/91650/64476b3aF973576c0/86a2bd52748865d4.jpg,灰色【 官 方 标 配 】,128G WLAN版,苹果（Apple）
10064879697345,1288.00,商品名称：小米粽S90&商品编号：10064879697345&店铺： 小米粽官方旗舰店&商品毛重：1.6kg&商品产地：中国大陆&屏幕尺寸：12英寸&能效等级：一级能效&学生模式：含学生模式&内存容量：128GB&类型：二合一平板&系统：Android&优选服务：三年质保&支持IPv6：不支持IPv6&厚度：7.0mm以下&CPU核心数：十核&运行内存：12GB&分辨率：2560*1600&家长管控：可管控&是否支持专用键盘：支持专用键盘&特性：5G上网，分屏应用，3G或4G上网，窄边框，GPS导航，高保真音质，AI智能语音&颜色：银色&,http://img10.360buyimg.com/n1/jfs/t1/122368/36/28205/58701/63652a5bE970f2c96/c4626bd7abc6a0bd.jpg,冰霜银,新Pro旗舰12G+128G原装键盘鼠标,小米粽
100041144006,4299.00,商品名称：华为HUAWEI MateBook E Go 2023款&商品编号：100041144006&商品毛重：2.22kg&商品产地：中国大陆&屏幕尺寸：12.3英寸&分辨率：2560*1600&支持IPv6：支持IPv6&系统：Windows&CPU核心数：八核&运行内存：16GB&内存容量：256GB&厚度：7.1-9mm&类型：二合一平板&颜色：灰色&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/114821/5/34405/60490/645c638fF9fdd4852/b932ee8a185de40e.jpg,星云灰+星云灰键盘,【2023版】16+256GB,华为（HUAWEI）
10072669157075,2399.00,商品名称：vivoPA2373&商品编号：10072669157075&店铺： 京东电竞手机官方旗舰店&商品毛重：300.00g&商品产地：中国大陆&货号：PA2373&内存容量：128GB&是否支持专用键盘：支持专用键盘&支持IPv6：不支持IPv6&护眼模式：莱茵认证&系统：Android&厚度：7.1-9mm&分辨率：2800*1968&运行内存：8GB&屏幕尺寸：12.1英寸&家长管控：无管控&类型：娱乐平板&特性：窄边框，AI智能语音&颜色：其他&,http://img10.360buyimg.com/n1/jfs/t1/135612/24/36962/78697/64464f38F2289fca7/e3bde5bb04e5a6a4.jpg,晴海蓝,8GB+128GB,vivo
100032996640,4269.00,商品名称：三星SM-X700&商品编号：100032996640&商品毛重：0.84kg&商品产地：越南&货号：SM-X700NZAACHN&屏幕尺寸：11英寸&是否支持专用键盘：支持专用键盘&支持IPv6：支持IPv6&分辨率：2560*1600&系统：Android&类型：二合一平板&CPU核心数：八核&厚度：7.0mm以下&热门机型：三星Tab S&内存容量：128GB&家长管控：可管控&运行内存：8GB&特性：分屏应用&颜色：灰色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/219419/5/28805/78910/645dd87bFef801e15/ec3eacf16b14a45b.jpg,深屿灰,8+128G/WIFI,三星（SAMSUNG）
100018572501,5869.00,商品名称：三星SM-X800&商品编号：100018572501&商品毛重：0.95kg&商品产地：越南&货号：SM-X800NZABCHN&屏幕尺寸：其他&能效等级：一级能效&是否支持专用键盘：支持专用键盘&支持IPv6：支持IPv6&厚度：7.0mm以下&系统：Android&分辨率：2560*1600&CPU核心数：八核&类型：二合一平板&热门机型：三星Tab S&内存容量：256GB&家长管控：可管控&运行内存：8GB&特性：分屏应用&颜色：灰色&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/3793/13/22763/87196/645dd88bF27bd440a/63a097ba390acf33.jpg,深屿灰,8+256G/WIFI,三星（SAMSUNG）
100042731252,2299.00,商品名称：AppleiPad（第九代） &商品编号：100042731252&商品毛重：0.887kg&商品产地：中国大陆&内存容量：64GB&是否支持专用键盘：支持专用键盘&类型：其他&系统：iPadOS&厚度：7.1-9mm&屏幕尺寸：10.2英寸&运行内存：其他&处理器：A13&分辨率：2160*1620&支持IPv6：不支持IPv6&特性：指纹识别&颜色：银色&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/170182/25/34259/12630/63d62bb1Ff6cda93e/949aba0fb1e3cdf1.jpg,银色,64G WLAN版,Apple
100022696351,1199.00,商品名称：OPPOOPD2102&商品编号：100022696351&商品毛重：0.897kg&商品产地：中国大陆&内存容量：128GB&支持IPv6：支持IPv6&学生模式：含学生模式&分辨率：2000*1200&类型：学习平板&护眼模式：莱茵认证&系统：Android&CPU核心数：八核&厚度：7.0mm以下&运行内存：4GB&热门机型：OPPO Pad Air&屏幕尺寸：10.36英寸&家长管控：可管控&是否支持专用键盘：支持专用键盘&特性：机身防水，分屏应用，窄边框，高保真音质，AI智能语音&颜色：灰色&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/165408/32/37702/45203/645c9bf2F228012af/4c1ac090e900ffe7.jpg,雾灰,4GB+128GB,OPPO
